# source_api_id	status	crystal_refs	notes
packs/diligence/fixtures/__init__.py::function::_extract_behavior_name	missing	-	baseline
packs/diligence/fixtures/__init__.py::function::_extract_company_name	missing	-	baseline
packs/diligence/fixtures/__init__.py::function::_extract_question_text	missing	-	baseline
packs/diligence/fixtures/__init__.py::function::_final_research	missing	-	baseline
packs/diligence/fixtures/__init__.py::function::_first_doc_url_from_history	missing	-	baseline
packs/diligence/fixtures/__init__.py::function::_last_user_content	missing	-	baseline
packs/diligence/fixtures/__init__.py::function::_researcher_turn	missing	-	baseline
packs/diligence/fixtures/__init__.py::function::_resp	missing	-	baseline
packs/diligence/fixtures/__init__.py::function::lookup_company_docs	missing	-	baseline
packs/diligence/fixtures/__init__.py::function::lookup_filings	missing	-	baseline
packs/diligence/fixtures/__init__.py::function::lookup_summary	missing	-	baseline
packs/diligence/fixtures/__init__.py::method::RecordedDiligenceProvider.__init__	missing	-	baseline
packs/diligence/fixtures/__init__.py::method::RecordedDiligenceProvider.complete	missing	-	baseline
packs/diligence/fixtures/__init__.py::method::RecordedDiligenceProvider.count_tokens	missing	-	baseline
packs/diligence/fixtures/__init__.py::method::RecordedDiligenceProvider.estimate_cost	missing	-	baseline
packs/diligence/fixtures/companies.py::const::DOCS_BY_COMPANY	missing	-	baseline
